iter,funcval,gradnorm,x
0,16.838485890894837,58.73158601639738,[ 1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
1,7.186050012059551,58.7315860163974,[ 1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
2,7.186050012059551,58.731586016397415,[ 1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
3,0.16320472355145618,58.73158601639733,"[ 1.01271437 -1.16175672 -1.16175723 -0.99590345 -1.16175682 -0.99590397
 -1.16175677 -0.99590371 -1.16175678 -1.06085842]"
4,0.16320472355145618,30.506014511242785,"[ 1.01271437 -1.16175672 -1.16175723 -0.99590345 -1.16175682 -0.99590397
 -1.16175677 -0.99590371 -1.16175678 -1.06085842]"
5,0.12414641481929692,53.01401017836236,"[ 1.0530801  -1.22222122 -1.22222233 -1.06350226 -1.22222161 -1.06350257
 -1.22222109 -1.06350216 -1.22222172 -1.06907472]"
6,0.12414641481929692,33.08715268756359,"[ 1.0530801  -1.22222122 -1.22222233 -1.06350226 -1.22222161 -1.06350257
 -1.22222109 -1.06350216 -1.22222172 -1.06907472]"
7,0.12414641481929692,38.08528146904085,"[ 1.0530801  -1.22222122 -1.22222233 -1.06350226 -1.22222161 -1.06350257
 -1.22222109 -1.06350216 -1.22222172 -1.06907472]"
8,0.12414641481929692,120.73344649938602,"[ 1.0530801  -1.22222122 -1.22222233 -1.06350226 -1.22222161 -1.06350257
 -1.22222109 -1.06350216 -1.22222172 -1.06907472]"
9,0.12234284090818678,148.80806916897328,"[ 1.05077904 -1.2218824  -1.22188969 -1.06396363 -1.22188485 -1.06396385
 -1.22188105 -1.06396382 -1.22188619 -1.06776196]"
10,0.1176516054728533,23.45513523162673,"[ 1.05059962 -1.22103697 -1.22096424 -1.06276584 -1.22101284 -1.06276601
 -1.22105149 -1.06276638 -1.22099806 -1.06747931]"
11,0.11382902872758818,3.669988951174865,"[ 1.05003957 -1.22102766 -1.2194766  -1.06277644 -1.22037365 -1.0627044
 -1.22236024 -1.0627664  -1.2200295  -1.0691022 ]"
12,0.11230807687200453,32.220140550445905,"[ 1.04906829 -1.22114269 -1.21876013 -1.06274718 -1.22042184 -1.06262768
 -1.22298586 -1.06273107 -1.21990056 -1.06658511]"
13,0.10857491063339526,8.797313522922408,"[ 1.04934464 -1.22002867 -1.21836708 -1.06167436 -1.22007157 -1.06156881
 -1.22418241 -1.06167949 -1.21959547 -1.06789913]"
14,0.10390682828075316,25.077023783447075,"[ 1.05378723 -1.22071525 -1.21574324 -1.06041497 -1.2204834  -1.06015521
 -1.22469342 -1.06041497 -1.21952018 -1.06747041]"
15,0.0987129406003037,25.947533604439272,"[ 1.05375353 -1.22076262 -1.21345207 -1.05986699 -1.22076547 -1.05899886
 -1.22439132 -1.05963879 -1.21921578 -1.07248437]"
16,0.08609045463141089,25.47920458757155,"[ 1.05398439 -1.21687881 -1.21152711 -1.06188212 -1.2221641  -1.06055299
 -1.22525237 -1.06145752 -1.22038544 -1.07293578]"
17,0.0790246520772606,54.80542619605896,"[ 1.05555914 -1.21530128 -1.20957537 -1.06166626 -1.22110364 -1.06006449
 -1.22954244 -1.06114843 -1.21880716 -1.07424623]"
18,0.0709979330209466,11.843888474261478,"[ 1.05529857 -1.21289272 -1.20775085 -1.06052747 -1.22103002 -1.05616702
 -1.22704533 -1.06162981 -1.21823933 -1.07489114]"
19,0.0640610414360668,16.329851356618335,"[ 1.05646469 -1.21114399 -1.20552311 -1.05923928 -1.22286022 -1.0537149
 -1.22436149 -1.06064898 -1.21993024 -1.07610321]"
20,0.057717534527247226,78.98266186855781,"[ 1.05450341 -1.20886172 -1.20390815 -1.0577619  -1.22249668 -1.05616749
 -1.22399335 -1.05708626 -1.21966224 -1.07615077]"
21,0.04901981056042767,2.210473958248895,"[ 1.0546814  -1.20629333 -1.20058422 -1.06019173 -1.22115533 -1.05494934
 -1.22263059 -1.05523332 -1.22038491 -1.07568253]"
22,0.044870981491327226,8.914879957596957,"[ 1.05997364 -1.20618948 -1.19763115 -1.06254527 -1.22346179 -1.05635605
 -1.21651189 -1.05836257 -1.22074954 -1.06979666]"
23,0.038690576951960244,57.66605736893607,"[ 1.05511513 -1.20182814 -1.19695382 -1.06093695 -1.22544179 -1.05277337
 -1.21021634 -1.0561238  -1.22568955 -1.07012315]"
24,0.03297097078118763,31.337374523840488,"[ 1.05571163 -1.2031202  -1.19040563 -1.06167657 -1.22721071 -1.0548042
 -1.20304191 -1.06029811 -1.22446566 -1.07303597]"
25,0.02587997072933686,117.27328633046424,"[ 1.05830625 -1.20169218 -1.18428939 -1.06816256 -1.22467925 -1.05052303
 -1.20385022 -1.05726251 -1.22742034 -1.07306917]"
26,0.021516946454629662,32.828121703622784,"[ 1.05952779 -1.20115839 -1.1788531  -1.06244981 -1.22209503 -1.04762578
 -1.20308282 -1.0574121  -1.23433051 -1.07511474]"
27,0.021516946454629662,73.98366431485873,"[ 1.05952779 -1.20115839 -1.1788531  -1.06244981 -1.22209503 -1.04762578
 -1.20308282 -1.0574121  -1.23433051 -1.07511474]"
28,0.021010327793952444,51.17427444335229,"[ 1.05913399 -1.20195106 -1.17733892 -1.06201322 -1.22283173 -1.04887637
 -1.20312556 -1.05586265 -1.23463638 -1.07451945]"
29,0.019426276560838816,25.880972544949437,"[ 1.05845334 -1.20114236 -1.17592827 -1.06191298 -1.22137456 -1.04926638
 -1.20287397 -1.05722857 -1.23457781 -1.07357137]"
30,0.01900632156492429,3.4289106033416044,"[ 1.05654682 -1.20063289 -1.1757903  -1.06182857 -1.22177177 -1.05035624
 -1.20278757 -1.05677172 -1.23393173 -1.07509593]"
31,0.01685643662367122,0.9489376128489035,"[ 1.05671532 -1.19901852 -1.17405993 -1.06238205 -1.22195256 -1.05102249
 -1.20312881 -1.05727615 -1.234481   -1.07402835]"
32,0.014992868112607317,0.9653583565008707,"[ 1.05799948 -1.19762666 -1.17237653 -1.06485422 -1.22324033 -1.05240088
 -1.20437354 -1.05864262 -1.23588333 -1.07064859]"
33,0.014175900941541947,7.154314535987711,"[ 1.06176854 -1.20170953 -1.16697275 -1.07092241 -1.21844606 -1.05361985
 -1.20613604 -1.05945887 -1.23336873 -1.070305  ]"
34,0.014175900941541947,9.082590116848698,"[ 1.06176854 -1.20170953 -1.16697275 -1.07092241 -1.21844606 -1.05361985
 -1.20613604 -1.05945887 -1.23336873 -1.070305  ]"
35,0.013984019605565308,6.351900239904443,"[ 1.06263701 -1.20206745 -1.16641769 -1.07124087 -1.21920921 -1.05326201
 -1.20559806 -1.05950606 -1.23218639 -1.06817612]"
36,0.01327857039110832,2.900469980765898,"[ 1.06423123 -1.20135654 -1.16563209 -1.06986737 -1.21975358 -1.05403132
 -1.20645548 -1.06015604 -1.23297661 -1.06811978]"
37,0.01327857039110832,6.364401098228553,"[ 1.06423123 -1.20135654 -1.16563209 -1.06986737 -1.21975358 -1.05403132
 -1.20645548 -1.06015604 -1.23297661 -1.06811978]"
38,0.01318640150840446,3.1605580441820726,"[ 1.06449318 -1.20112651 -1.16569959 -1.07024773 -1.21988061 -1.05401431
 -1.20657836 -1.05979952 -1.23324886 -1.06801734]"
39,0.013074607278522917,15.241223470350242,"[ 1.06474428 -1.20079862 -1.16585224 -1.07037246 -1.21977191 -1.05419584
 -1.20622117 -1.05989659 -1.23292622 -1.0681541 ]"
40,0.012866982334475857,1.940219061295477,"[ 1.06483471 -1.2005066  -1.16573398 -1.07055613 -1.21944041 -1.05396974
 -1.20644886 -1.06027927 -1.23302699 -1.0680959 ]"
41,0.011891914692336806,0.7027372543374037,"[ 1.06483477 -1.19945038 -1.16477086 -1.07060012 -1.21942466 -1.05396996
 -1.2064495  -1.0602547  -1.2329405  -1.06804574]"
42,0.01097993634765283,2.227306539344669,"[ 1.06354206 -1.19807052 -1.16423242 -1.07030464 -1.21894371 -1.05437086
 -1.20633256 -1.0617336  -1.23213396 -1.06703167]"
43,0.00917345860408869,0.6726077847407153,"[ 1.0626107  -1.19418855 -1.16380304 -1.07046131 -1.218483   -1.05547872
 -1.20471227 -1.05851378 -1.23362936 -1.06674609]"
44,0.007785450284872576,0.5948334015647728,"[ 1.06241777 -1.18887842 -1.16356577 -1.06888747 -1.2160818  -1.05985142
 -1.20127403 -1.05741721 -1.2395547  -1.07201831]"
45,0.00511632663322809,0.41473479618863013,"[ 1.05759662 -1.17541138 -1.16876172 -1.08391256 -1.21717381 -1.06148018
 -1.2064674  -1.05525958 -1.2340351  -1.070274  ]"
46,0.00511632663322809,0.6247759484357934,"[ 1.05759662 -1.17541138 -1.16876172 -1.08391256 -1.21717381 -1.06148018
 -1.2064674  -1.05525958 -1.2340351  -1.070274  ]"
47,0.004706140237365373,0.3607776665918051,"[ 1.06287954 -1.17119358 -1.17236363 -1.08530833 -1.20938419 -1.0625031
 -1.2058489  -1.05619455 -1.23253793 -1.06787811]"
48,0.004706140237365373,2.092229736261013,"[ 1.06287954 -1.17119358 -1.17236363 -1.08530833 -1.20938419 -1.0625031
 -1.2058489  -1.05619455 -1.23253793 -1.06787811]"
49,0.004706140237365373,0.6693893845036625,"[ 1.06287954 -1.17119358 -1.17236363 -1.08530833 -1.20938419 -1.0625031
 -1.2058489  -1.05619455 -1.23253793 -1.06787811]"
50,0.004588520849633716,0.17606033805554555,"[ 1.06284489 -1.17080539 -1.17215993 -1.08511333 -1.20917393 -1.06270108
 -1.2062041  -1.05630012 -1.23246017 -1.06811438]"
51,0.004197110752336747,0.2923340245098331,"[ 1.06315024 -1.16991984 -1.17115708 -1.08502341 -1.20894846 -1.06281408
 -1.20608175 -1.05620441 -1.23230054 -1.06788735]"
52,0.003652831473990751,0.2518212985389416,"[ 1.06444239 -1.16855526 -1.16991479 -1.08418808 -1.20856595 -1.06330836
 -1.20554828 -1.0558907  -1.23180003 -1.06669275]"
53,0.0031288367523612986,0.300747337901882,"[ 1.06768104 -1.16729988 -1.16866737 -1.08349775 -1.20550894 -1.06261284
 -1.20427619 -1.05624823 -1.23282204 -1.06420699]"
54,0.002994743516279633,0.4118178352699815,"[ 1.07264431 -1.16357114 -1.16913628 -1.08114989 -1.21030771 -1.06515593
 -1.2032402  -1.06102789 -1.23716066 -1.06808988]"
55,0.002994743516279633,0.25666152881528403,"[ 1.07264431 -1.16357114 -1.16913628 -1.08114989 -1.21030771 -1.06515593
 -1.2032402  -1.06102789 -1.23716066 -1.06808988]"
56,0.0027453315503620135,0.11728158947369269,"[ 1.07332323 -1.16213825 -1.16839754 -1.0812531  -1.21073362 -1.0641124
 -1.20431133 -1.06191173 -1.2376127  -1.06676688]"
57,0.0027453315503620135,0.4209822222155603,"[ 1.07332323 -1.16213825 -1.16839754 -1.0812531  -1.21073362 -1.0641124
 -1.20431133 -1.06191173 -1.2376127  -1.06676688]"
58,0.002638089803856418,0.15722583185415842,"[ 1.07320841 -1.16153243 -1.1675644  -1.08122797 -1.21100588 -1.06338399
 -1.2042434  -1.06232963 -1.23774714 -1.06718995]"
59,0.002347589309077713,0.3074332703722261,"[ 1.07393399 -1.16105021 -1.16645202 -1.08096219 -1.21148639 -1.06377431
 -1.20336698 -1.06323645 -1.23579378 -1.06658357]"
60,0.0023006941989848727,1.2993079680430317,"[ 1.07542543 -1.16013964 -1.16549809 -1.07949635 -1.21543344 -1.06557895
 -1.20511785 -1.06361024 -1.23619293 -1.06872444]"
61,0.0019511768952024113,0.13441949035919165,"[ 1.07325928 -1.15814412 -1.16312642 -1.07790405 -1.21532005 -1.06401106
 -1.20528054 -1.06456207 -1.23405441 -1.0658811 ]"
62,0.0018029628981826278,0.13147828463503997,"[ 1.07633313 -1.15705401 -1.16274812 -1.07119268 -1.21891447 -1.05796721
 -1.20280783 -1.06245562 -1.2306624  -1.06794422]"
63,0.001788523286504196,0.5328504497167138,"[ 1.07517305 -1.1548392  -1.15801765 -1.07433948 -1.2248949  -1.05254525
 -1.20782158 -1.06184537 -1.23044828 -1.06947202]"
64,0.001788523286504196,0.30375333130899373,"[ 1.07517305 -1.1548392  -1.15801765 -1.07433948 -1.2248949  -1.05254525
 -1.20782158 -1.06184537 -1.23044828 -1.06947202]"
65,0.001788523286504196,2.0401456957063155,"[ 1.07517305 -1.1548392  -1.15801765 -1.07433948 -1.2248949  -1.05254525
 -1.20782158 -1.06184537 -1.23044828 -1.06947202]"
66,0.001788523286504196,0.6032046768992426,"[ 1.07517305 -1.1548392  -1.15801765 -1.07433948 -1.2248949  -1.05254525
 -1.20782158 -1.06184537 -1.23044828 -1.06947202]"
67,0.0017855063386812964,0.9412042091041597,"[ 1.07516205 -1.15484721 -1.15802368 -1.07432479 -1.22486838 -1.0524923
 -1.20778862 -1.06191316 -1.23042983 -1.06932316]"
68,0.0017855063386812964,0.18542743667246483,"[ 1.07516205 -1.15484721 -1.15802368 -1.07432479 -1.22486838 -1.0524923
 -1.20778862 -1.06191316 -1.23042983 -1.06932316]"
69,0.001783738294860051,0.4549264641236388,"[ 1.07518707 -1.15486028 -1.15803267 -1.07434423 -1.22488248 -1.0524886
 -1.2077695  -1.06190179 -1.23042833 -1.06931659]"
70,0.0017836171789214644,0.2667380591430535,"[ 1.07517883 -1.15486535 -1.15801094 -1.0743564  -1.22488197 -1.0525153
 -1.20775308 -1.06189284 -1.23043271 -1.06930204]"
71,0.0017803463270445893,0.07309830724561406,"[ 1.07520871 -1.15487143 -1.15801159 -1.07436953 -1.22486806 -1.05251496
 -1.20775327 -1.06188646 -1.23041032 -1.06928902]"
72,0.0017738322809962824,0.07350998620461721,"[ 1.07526852 -1.15488364 -1.15801206 -1.07439598 -1.22484017 -1.05251451
 -1.20775388 -1.06187362 -1.23036567 -1.06926319]"
73,0.0017609193649483976,0.0739175228286718,"[ 1.07538798 -1.15490865 -1.15800903 -1.07444919 -1.22478353 -1.05251508
 -1.20775631 -1.06184688 -1.23027685 -1.06921249]"
74,0.001735954940760349,0.07706041330751649,"[ 1.07561274 -1.15496362 -1.15798491 -1.07457542 -1.22466904 -1.05249788
 -1.20770759 -1.06181724 -1.23010043 -1.06910921]"
