iter,funcval,gradnorm,x
0,484133.4056700094,8099054.253186798,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
1,278507.0676785383,0.02786898795241834,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
2,278507.0676785383,0.0002268568454814833,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
3,278507.0676785383,0.40797634290444784,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
4,278507.0676785383,3.885218206148527,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
5,278507.0676785383,0.0017893795017690506,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
6,278507.0676785383,0.005135928719303359,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
7,278507.0676785383,0.18576547416169786,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
8,278507.0676785383,1.954414658936638,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
9,278507.0676785383,4.6522003501606335,"[ 5.98909428e-01  2.00004683e-02  1.88790743e+00  6.53069745e-01
  1.99990976e-02  2.00155447e+00  1.29849310e+00  2.00013714e-02
  2.11869686e+00 -2.21337272e-02  2.00004863e-02  2.16240920e+00
  1.23165406e+00  1.99995738e-02  2.21923306e+00  2.18483795e-01
  2.00009509e-02  2.28130135e+00  1.33462920e+00  2.00003996e-02
  2.39057792e+00  4.50480176e+00  1.99994986e-02  5.50706199e+05
  6.60807770e-01  2.00001918e-02  2.55929930e+00  4.38881099e+00
  1.99989994e-02  2.70704367e+00  2.27834007e-01  2.00011851e-02
  2.94045821e+00  2.35400484e-01  1.99993271e-02  2.96668231e+00
  7.11113884e-01  2.00010893e-02  3.12928672e+00  2.04300904e-01
  2.00021771e-02  3.22632322e+00 -6.67855755e-02  1.99990625e-02
  3.25517378e+00  1.38063859e+00  1.99991744e-02  3.38018432e+00
  2.41617755e-01  1.99996943e-02  3.66954896e+00  6.01817062e-02
  1.99987836e-02  3.72200191e+00  1.73058426e-02  1.99997227e-02
  3.83128054e+00  4.15623726e-01  2.00004657e-02  3.95891410e+00
  2.62977832e-01  2.00002048e-02  4.05245388e+00  8.18855519e-01
  1.99988806e-02  4.17484453e+00  9.65240948e-01  1.99995616e-02
  4.43098952e+00  7.43883223e-01  2.00008366e-02  4.55949582e+00
  2.13567662e-01  1.99984514e-02  4.60146090e+00  5.02715053e-01
  2.00013593e-02  4.70461586e+00  4.89727557e-02  2.00011203e-02
  4.80077963e+00  3.68399696e-01  1.99995144e-02  4.96862661e+00
  1.61880161e-01  1.99988916e-02  5.39524308e+00  2.89667391e-01
  2.00014565e-02  5.41884531e+00  9.78342010e-02  2.00008252e-02
  2.58640227e+00  6.81654405e-04  1.99989660e-02  3.86187729e+00
  1.55453346e-01  2.00003773e-02  5.19854671e+00]"
